$GPRMC,101644,A,5540.8264,N,1235.121,E,1.04,245.96,290311,A*,Temp,11.8,Light,772,Mov,350,co2,490
$GPRMC,101651,A,5540.8223,N,1235.1156,E,2.36,249.63,290311,A*,Temp,12.2,Light,757,Mov,1,co2,491
$GPRMC,101658,A,5540.8176,N,1235.1122,E,1.93,217.42,290311,A*,Temp,12.1,Light,738,Mov,1,co2,493
$GPRMC,101705,A,5540.8145,N,1235.1182,E,0.55,136.75,290311,A*,Temp,11.9,Light,567,Mov,0,co2,492
$GPRMC,101712,A,5540.8117,N,1235.1313,E,2.77,106.14,290311,A*,Temp,11.3,Light,566,Mov,0,co2,494
$GPRMC,101719,A,5540.8107,N,1235.1419,E,0.41,212.17,290311,A*,Temp,11.3,Light,571,Mov,191,co2,496
$GPRMC,101726,A,5540.8143,N,1235.1502,E,0.68,73.41,290311,A**,Temp,10.7,Light,632,Mov,0,co2,492
$GPRMC,101740,A,5540.8242,N,1235.1746,E,2.87,58.31,290311,A*,Temp,10.4,Light,673,Mov,1,co2,492
$GPRMC,101747,A,5540.8286,N,1235.1807,E,3.33,38.11,290311,A*,Temp,10.5,Light,670,Mov,249,co2,495
$GPRMC,101754,A,5540.8319,N,1235.1822,E,2.22,350.02,290311,A*,Temp,10.5,Light,661,Mov,0,co2,489
$GPRMC,101801,A,5540.8362,N,1235.1809,E,3.23,7.85,290311,A*A*,Temp,10.5,Light,583,Mov,0,co2,491
$GPRMC,101810,A,5540.8426,N,1235.1805,E,1.95,339.96,290311,A*,Temp,10.5,Light,591,Mov,208,co2,485
$GPRMC,101817,A,5540.8477,N,1235.1782,E,3.38,332.89,290311,A*,Temp,9.7,Light,576,Mov,0,co2,481
$GPRMC,101824,A,5540.8527,N,1235.1703,E,3.69,310.48,290311,A*,Temp,10.1,Light,666,Mov,0,co2,478
$GPRMC,101838,A,5540.8478,N,1235.1509,E,1.39,297.73,290311,A*,Temp,10.9,Light,728,Mov,278,co2,489
$GPRMC,101845,A,5540.8454,N,1235.1424,E,1.97,235.01,290311,A*,Temp,11.1,Light,733,Mov,0,co2,483
$GPRMC,101852,A,5540.8429,N,1235.1359,E,2.54,238.96,290311,A*,Temp,10.6,Light,740,Mov,1,co2,487
$GPRMC,101859,A,5540.8401,N,1235.1285,E,2.26,219.95,290311,A*,Temp,10.1,Light,725,Mov,261,co2,488
$GPRMC,101906,A,5540.8362,N,1235.1232,E,2.24,220.37,290311,A*,Temp,10.1,Light,718,Mov,281,co2,486
$GPRMC,101913,A,5540.8298,N,1235.1209,E,3.19,195.54,290311,A*,Temp,10.2,Light,719,Mov,0,co2,482
$GPRMC,101920,A,5540.8224,N,1235.1207,E,2.71,180.67,290311,A*,Temp,10.2,Light,690,Mov,1,co2,483
$GPRMC,101927,A,5540.8193,N,1235.1197,E,2.26,202.97,290311,A*,Temp,10.4,Light,688,Mov,310,co2,482
$GPRMC,101934,A,5540.8163,N,1235.118,E,1.21,216.16,290311,A*,Temp,10.5,Light,614,Mov,0,co2,481
$GPRMC,101941,A,5540.817,N,1235.1116,E,1.21,313.86,290311,A*,Temp,10.2,Light,519,Mov,1,co2,484
$GPRMC,101948,A,5540.8249,N,1235.1154,E,2.54,16.19,290311,A**,Temp,10.5,Light,563,Mov,0,co2,478
$GPRMC,101955,A,5540.8292,N,1235.1152,E,1.15,47.49,290311,A**,Temp,10.5,Light,549,Mov,0,co2,484
$GPRMC,102002,A,5540.8344,N,1235.1186,E,1.9,329.94,290311,A*,Temp,9.9,Light,595,Mov,0,co2,485
$GPRMC,102009,A,5540.8425,N,1235.1225,E,2.05,34.12,290311,A**,Temp,9.6,Light,585,Mov,0,co2,478
$GPRMC,102016,A,5540.8476,N,1235.1287,E,2.38,46.25,290311,A**,Temp,9.7,Light,612,Mov,1,co2,485
$GPRMC,102022,A,5540.8506,N,1235.1351,E,3.04,43.84,290311,A**,Temp,10.1,Light,611,Mov,214,co2,480
$GPRMC,102029,A,5540.8523,N,1235.1418,E,2.73,62.92,290311,A**,Temp,10.3,Light,639,Mov,0,co2,483
$GPRMC,102036,A,5540.8535,N,1235.1487,E,2.46,77.15,290311,A**,Temp,10,Light,605,Mov,262,co2,479
$GPRMC,102043,A,5540.8545,N,1235.1613,E,2.44,73.93,290311,A**,Temp,10.2,Light,623,Mov,247,co2,480
$GPRMC,102057,A,5540.8498,N,1235.1774,E,2.56,173.1,290311,A*,Temp,10.5,Light,628,Mov,1,co2,482
$GPRMC,102104,A,5540.8443,N,1235.183,E,2.4,166.24,290311,A*,Temp,10.4,Light,644,Mov,216,co2,482
$GPRMC,102111,A,5540.8406,N,1235.1847,E,2.27,150.97,290311,A*,Temp,10.4,Light,651,Mov,223,co2,485
$GPRMC,102118,A,5540.8418,N,1235.1801,E,2.19,357.15,290311,A*,Temp,10.2,Light,576,Mov,0,co2,486
$GPRMC,102125,A,5540.8422,N,1235.1799,E,0.35,89.33,290311,A**,Temp,10.3,Light,547,Mov,1,co2,483
$GPRMC,102132,A,5540.8427,N,1235.1828,E,0.57,43.82,290311,A**,Temp,10.3,Light,592,Mov,0,co2,487
$GPRMC,102139,A,5540.8436,N,1235.1841,E,0.67,338.34,290311,A*,Temp,10.2,Light,556,Mov,1,co2,484
$GPRMC,102146,A,5540.8419,N,1235.1804,E,1.09,174.87,290311,A*,Temp,9.8,Light,614,Mov,214,co2,482
$GPRMC,102153,A,5540.8386,N,1235.1802,E,0.55,327.16,290311,A*,Temp,9.9,Light,653,Mov,0,co2,480
$GPRMC,102200,A,5540.8383,N,1235.1811,E,0.29,110.95,290311,A*,Temp,10,Light,635,Mov,2,co2,485
$GPRMC,102207,A,5540.8415,N,1235.1824,E,0.58,267.72,290311,A*,Temp,10.2,Light,663,Mov,2,co2,484
$GPRMC,102214,A,5540.8384,N,1235.1847,E,2.38,173.96,290311,A*,Temp,9.7,Light,654,Mov,1,co2,485
$GPRMC,102221,A,5540.8362,N,1235.1859,E,2.81,206.4,290311,A*,Temp,9.5,Light,642,Mov,4,co2,478
$GPRMC,102227,A,5540.8279,N,1235.1865,E,4.61,176.06,290311,A*,Temp,9.3,Light,669,Mov,1,co2,486
$GPRMC,102234,A,5540.8236,N,1235.1831,E,2.94,198.26,290311,A*,Temp,9,Light,602,Mov,195,co2,484
$GPRMC,102241,A,5540.8189,N,1235.1782,E,1.89,222.58,290311,A*,Temp,9.2,Light,647,Mov,3,co2,483
$GPRMC,102247,A,5540.8162,N,1235.1738,E,2.75,217,290311,A*,Temp,9.4,Light,633,Mov,0,co2,478
$GPRMC,102254,A,5540.8127,N,1235.1682,E,1.49,215.53,290311,A*,Temp,9.5,Light,662,Mov,0,co2,484
$GPRMC,102301,A,5540.8108,N,1235.1672,E,1.27,188.14,290311,A*,Temp,9.5,Light,665,Mov,0,co2,479
$GPRMC,102307,A,5540.8114,N,1235.1752,E,1.85,68.78,290311,A**,Temp,9.1,Light,681,Mov,238,co2,480
$GPRMC,102314,A,5540.8167,N,1235.1789,E,2.19,41.46,290311,A**,Temp,9.1,Light,680,Mov,233,co2,485
$GPRMC,102321,A,5540.8203,N,1235.1847,E,1.46,29.66,290311,A**,Temp,9.2,Light,680,Mov,2,co2,486
$GPRMC,102327,A,5540.8249,N,1235.1895,E,2.72,27.63,290311,A**,Temp,9.2,Light,584,Mov,2,co2,489
$GPRMC,102334,A,5540.8292,N,1235.1919,E,2.63,22.37,290311,A**,Temp,9.3,Light,608,Mov,220,co2,481
$GPRMC,102341,A,5540.8335,N,1235.1923,E,2.41,6.19,290311,A***,Temp,9.4,Light,569,Mov,2,co2,484
$GPRMC,102347,A,5540.8356,N,1235.1932,E,2.93,346.91,290311,A*,Temp,9.6,Light,570,Mov,253,co2,481
$GPRMC,102354,A,5540.8412,N,1235.1923,E,1.67,353.13,290311,A*,Temp,9.5,Light,582,Mov,190,co2,483
$GPRMC,102401,A,5540.8455,N,1235.1908,E,1.38,347.26,290311,A*,Temp,9.4,Light,594,Mov,199,co2,488
$GPRMC,102407,A,5540.8492,N,1235.1891,E,3.43,332.12,290311,A*,Temp,9.4,Light,584,Mov,232,co2,487
$GPRMC,102414,A,5540.8563,N,1235.1837,E,1.8,358.27,290311,A*,Temp,9.3,Light,607,Mov,0,co2,480
$GPRMC,102421,A,5540.8612,N,1235.1764,E,2.09,324.88,290311,A*,Temp,8.8,Light,603,Mov,0,co2,487
$GPRMC,102428,A,5540.8647,N,1235.1707,E,1.99,314.31,290311,A*,Temp,9.3,Light,608,Mov,1,co2,485
$GPRMC,102435,A,5540.8639,N,1235.1651,E,1.88,185.83,290311,A*,Temp,9.4,Light,714,Mov,1,co2,489
$GPRMC,102442,A,5540.8609,N,1235.1764,E,1.28,168.34,290311,A*,Temp,9.6,Light,684,Mov,1,co2,485
$GPRMC,102449,A,5540.8579,N,1235.1808,E,2.32,141.57,290311,A*,Temp,9.4,Light,674,Mov,1,co2,486
$GPRMC,102456,A,5540.8594,N,1235.1747,E,2.69,320.77,290311,A*,Temp,9.2,Light,616,Mov,227,co2,490
$GPRMC,102503,A,5540.8655,N,1235.1654,E,2.36,328.57,290311,A*,Temp,9.3,Light,633,Mov,208,co2,484
$GPRMC,102510,A,5540.8671,N,1235.1541,E,3.48,299.01,290311,A*,Temp,9.5,Light,655,Mov,3,co2,491
$GPRMC,102517,A,5540.867,N,1235.1418,E,2.16,298.74,290311,A*,Temp,9.7,Light,651,Mov,0,co2,484
$GPRMC,102524,A,5540.8692,N,1235.1343,E,1.9,338.49,290311,A*,Temp,9.7,Light,620,Mov,213,co2,493
$GPRMC,102531,A,5540.8709,N,1235.134,E,2.14,230.78,290311,A*,Temp,9.6,Light,697,Mov,0,co2,493
$GPRMC,102537,A,5540.8726,N,1235.131,E,1.12,15.09,290311,A**,Temp,9.7,Light,640,Mov,0,co2,490
$GPRMC,102544,A,5540.8756,N,1235.1286,E,1.04,321.11,290311,A*,Temp,9.6,Light,691,Mov,0,co2,492
$GPRMC,102551,A,5540.8738,N,1235.1207,E,2.3,280.74,290311,A*,Temp,9.8,Light,634,Mov,4,co2,488
$GPRMC,102557,A,5540.8761,N,1235.1166,E,0.96,314.54,290311,A*,Temp,10.3,Light,706,Mov,1,co2,493
$GPRMC,102604,A,5540.8724,N,1235.1147,E,1.04,179.84,290311,A*,Temp,10.2,Light,675,Mov,0,co2,492
$GPRMC,102611,A,5540.8664,N,1235.1098,E,2.19,136.8,290311,A*,Temp,9.9,Light,719,Mov,0,co2,490
$GPRMC,102617,A,5540.8649,N,1235.1144,E,1.69,264,290311,A*,Temp,10,Light,679,Mov,0,co2,492
$GPRMC,102624,A,5540.8625,N,1235.1044,E,1.76,254.77,290311,A*,Temp,10.2,Light,685,Mov,0,co2,488
$GPRMC,102631,A,5540.8622,N,1235.1115,E,2.65,80.74,290311,A**,Temp,10.3,Light,725,Mov,0,co2,491
$GPRMC,102638,A,5540.8634,N,1235.123,E,1.59,101.53,290311,A*,Temp,10.5,Light,731,Mov,301,co2,493
$GPRMC,102645,A,5540.8626,N,1235.1337,E,2.71,115.57,290311,A*,Temp,10.5,Light,731,Mov,0,co2,495
$GPRMC,102652,A,5540.859,N,1235.1464,E,3.45,94.77,290311,A**,Temp,10.4,Light,728,Mov,2,co2,496
$GPRMC,102659,A,5540.8627,N,1235.16,E,1.67,74.32,290311,A**,Temp,10.3,Light,722,Mov,261,co2,495
$GPRMC,102706,A,5540.8605,N,1235.1693,E,4.01,145.68,290311,A*,Temp,10.1,Light,719,Mov,0,co2,488
$GPRMC,102712,A,5540.8563,N,1235.1746,E,0.87,162.91,290311,A*,Temp,9.9,Light,659,Mov,0,co2,491
$GPRMC,102719,A,5540.8615,N,1235.1639,E,4,345.03,290311,A*,Temp,9.7,Light,663,Mov,1,co2,497
$GPRMC,102726,A,5540.8616,N,1235.1505,E,2.57,276.06,290311,A*,Temp,9.7,Light,700,Mov,3,co2,497
$GPRMC,102733,A,5540.8588,N,1235.141,E,2.75,237.4,290311,E*,Temp,9.8,Light,702,Mov,1,co2,494
$GPRMC,102738,A,5540.8568,N,1235.1353,E,2.75,237.4,290311,E*,Temp,10.1,Light,710,Mov,0,co2,491
$GPRMC,102743,A,5540.8547,N,1235.1296,E,2.75,237.4,290311,E*,Temp,10.3,Light,715,Mov,235,co2,496
$GPRMC,102753,A,5540.8917,N,1235.139,E,5.97,16.36,290311,A**,Temp,10.8,Light,719,Mov,266,co2,498
